event_id,event_date,event_type,title,source,source_url,summary,status,confidence,note
evt_anns2_a5e56153,20230628,announcement,600072.SH 中船科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）摘要（上会稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a6d6653a,20230628,announcement,600072.SH 中船科技股份有限公司关于回复上海证券交易所《关于中船科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易申请的审核中心意见落实函》的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_956ce3f5,20230628,announcement,600072.SH 中船科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）（上会稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_d4eaa956,20230628,announcement,603588.SH 关于北京高能时代环境技术股份有限公司发行股份及支付现金购买资产暨关联交易业绩承诺期届满之标的资产减值测试审核报告 天健审〔2023〕2-356号,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_74da8b4b,20230628,announcement,603588.SH 关于北京高能时代环境技术股份有限公司发行股份及支付现金购买资产暨关联交易业绩承诺期届满之标的资产减值测试审核报告 天健审〔2023〕2-357号,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b07eb0f7,20230628,announcement,603588.SH 西南证券股份有限公司关于北京高能时代环境技术股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易之资产减值情况的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_7d8be05e,20230628,announcement,603588.SH 高能环境关于公司发行股份及支付现金购买资产暨关联交易之资产减值情况的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_8d1afdf3,20230628,announcement,601059.SH 《信达证券股份有限公司关联交易管理制度》,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a93d214d,20230628,announcement,600396.SH 北京市金杜律师事务所关于沈阳金山能源股份有限公司重大资产出售暨关联交易之法律意见书,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_3f39cc23,20230628,announcement,600509.SH 新疆天富能源股份有限公司关于调整公司2023年度日常关联交易额度的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_f5388de5,20230628,announcement,300533.SZ 关于投资设立控股子公司暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_5a565345,20230628,announcement,300533.SZ 关于全资子公司投资设立控股子公司暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_3d0a7f1b,20230628,announcement,300635.SZ 关于收购山东同信同和建筑设计咨询有限公司100%股权暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_8e1297f5,20230628,announcement,301066.SZ 国信证券股份有限公司关于杭州万事利丝绸文化股份有限公司与特定对象签署附条件生效的股份认购协议之补充协议暨涉及关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_1d2e54aa,20230628,announcement,301066.SZ 关于公司与特定对象签署《附条件生效的股份认购协议之补充协议》暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_24833d0f,20230628,announcement,001979.SZ 中信证券股份有限公司关于招商局蛇口工业区控股股份有限公司发行股份购买资产并募集资金暨关联交易标的资产过户情况之独立财务顾问核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_79b7752c,20230628,announcement,001979.SZ 广东信达律师事务所关于招商局蛇口工业区控股股份有限公司发行股份购买资产并募集配套资金暨关联交易之标的资产过户情况的法律意见书,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b4dd4b4c,20230628,announcement,001979.SZ 招商局蛇口工业区控股股份有限公司关于发行股份购买资产并募集配套资金暨关联交易之标的资产过户完成的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_80cc51c3,20230628,announcement,001331.SZ 关联交易管理制度,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_e742b947,20230628,announcement,002930.SZ 关于为下属合营公司申请授信提供担保暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_f5483abc,20230728,announcement,002074.SZ 关于全资孙公司与专业投资机构共同投资暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_91eb7f38,20230728,announcement,002460.SZ 赣锋锂业关于收购蒙金矿业70%股权涉及矿业权投资暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_c9700f70,20230728,announcement,000045.SZ 关于发行股份及支付现金购买资产并募集配套资金暨关联交易事项的进展公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_54fbb28a,20230728,announcement,600720.SH 中信证券股份有限公司关于甘肃祁连山水泥集团股份有限公司重大资产置换及发行股份购买资产并募集配套资金暨关联交易之置入资产股东穿透及证监会系统离职人员入股的专项说明,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_46e60b9e,20230728,announcement,600720.SH 祁连山重大资产置换、发行股份购买资产及配套募集资金暨关联交易报告书（草案）摘要（修订稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_9f323ee4,20230728,announcement,600720.SH 祁连山关于重大资产置换及发行股份购买资产并配套募集资金暨关联交易报告书的修订说明,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a2a5e738,20230728,announcement,600720.SH 甘肃祁连山水泥集团股份有限公司重大资产置换及发行股份购买资产并募集配套资金暨关联交易报告书（草案）（修订稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_346a253a,20230728,announcement,688147.SH 江苏微导纳米科技股份有限公司关于签订物业服务协议书暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_3166cf02,20230728,announcement,600720.SH 祁连山关于申请恢复重大资产置换、发行股份购买资产并募集配套资金暨关联交易审核的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_3b34d847,20230728,announcement,000695.SZ 关于调整公司2023年度日常关联交易预计额度的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a272057f,20230728,announcement,002387.SZ 维信诺科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）(修订稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_8d4632a2,20230728,announcement,600720.SH 祁连山独立董事关于重大资产置换、发行股份购买资产并募集配套资金暨关联交易的事前认可意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_905006c9,20230728,announcement,600720.SH 中信证券股份有限公司关于甘肃祁连山水泥集团股份有限公司重大资产置换及发行股份购买资产并募集配套资金暨关联交易之独立财务顾问报告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_1b554f64,20230728,announcement,300735.SZ 关于公司对外投资暨关联交易进展的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_2bc15f2c,20230728,announcement,605389.SH 江苏长龄液压股份有限公司关于发行股份及支付现金购买资产并募集配套资金暨关联交易事项获得上海证券交易所并购重组审核委员会审核通过的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_2c901a5f,20230728,announcement,688147.SH 江苏微导纳米科技股份有限公司关于增加2023年度日常关联交易预计的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_44512690,20230728,announcement,300072.SZ 关于公司房屋租赁暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b276e1e2,20230728,announcement,300072.SZ 关于公司房屋租赁签署补充协议暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_92528acf,20230728,announcement,603055.SH 中信证券股份有限公司关于浙江台华新材料股份有限公司孙公司实施股权激励及增资扩股暨关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_32478a0c,20230728,announcement,603055.SH 浙江台华新材料股份有限公司关于孙公司实施股权激励及增资扩股暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_8f778b9d,20230728,announcement,688147.SH 江苏微导纳米科技股份有限公司独立董事关于增加2023年度日常关联交易预计事项的事前认可意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_962e0876,20230728,announcement,300378.SZ 鼎捷软件 关联交易管理制度（2023年7月）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_ec64d837,20230728,announcement,836247.BJ 国融证券股份有限公司关于河北华密新材科技股份有限公司对外投资暨关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_6eb9a7ad,20230728,announcement,836247.BJ 对外投资暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_74355985,20230728,announcement,600720.SH 北京市嘉源律师事务所关于甘肃祁连山水泥集团股份有限公司重大资产置换及发行股份购买资产并募集配套资金暨关联交易的补充法律意见书,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_5056b6a2,20230728,announcement,600720.SH 祁连山独立董事关于重大资产置换、发行股份购买资产并募集配套资金暨关联交易的独立意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_670d2ec4,20230728,announcement,688147.SH 浙商证券股份有限公司关于江苏微导纳米科技股份有限公司增加2023年度日常关联交易预计的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_9bed9804,20230728,announcement,600939.SH 重庆建工关于公司接受控股股东担保并支付担保费暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_3d489854,20230728,announcement,600755.SH 厦门国贸集团股份有限公司关于与厦门国贸控股集团财务有限公司签署《金融服务协议》暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_363bb3bf,20230728,announcement,002961.SZ 关于控股股东追加使用自有资金购买公司资管产品暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_56a201ac,20230728,announcement,002961.SZ 关于全资子公司向银行申请授信额度并提供担保暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_9e2e00c7,20230728,announcement,000155.SZ 中信证券股份有限公司关于四川省新能源动力股份有限公司发行股份购买资产并募集配套资金暨关联交易之独立财务顾问报告（上会稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_8a19437a,20230728,announcement,000155.SZ 四川省新能源动力股份有限公司发行股份购买资产并募集配套资金暨关联交易报告书（草案）（上会稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_ff9e9153,20230728,announcement,000851.SZ 关于对外投资暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_3838bf30,20230728,announcement,000851.SZ 关于公司放弃优先购买权暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_ec399acd,20230728,announcement,002187.SZ 关于发行股份及支付现金购买资产并募集配套资金暨关联交易之调整业绩承诺期方案之独立财务顾问核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_bd403106,20230728,announcement,002187.SZ 关于发行股份及支付现金购买资产并募集配套资金暨关联交易调整业绩承诺期方案的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b4f5fac7,20230728,announcement,002872.SZ 关于为参股公司向银行申请授信提供担保暨关联交易的进展公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_874d5eaa,20230728,announcement,000045.SZ 深纺织Ａ：关于发行股份及支付现金购买资产并募集配套资金暨关联交易事项的进展公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b54a1e62,20230728,announcement,000155.SZ 川能动力：中信证券股份有限公司关于四川省新能源动力股份有限公司发行股份购买资产并募集配套资金暨关联交易之独立财务顾问报告（上会稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_4837b556,20230728,announcement,000155.SZ 川能动力：四川省新能源动力股份有限公司发行股份购买资产并募集配套资金暨关联交易报告书（草案）（上会稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a45238fa,20230728,announcement,000851.SZ 高鸿股份：关于公司放弃优先购买权暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_c7d1bc3a,20230728,announcement,000851.SZ 高鸿股份：关于对外投资暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_37af6c03,20230728,announcement,002074.SZ 国轩高科：关于全资孙公司与专业投资机构共同投资暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_4920890d,20230728,announcement,002187.SZ 广百股份：关于发行股份及支付现金购买资产并募集配套资金暨关联交易之调整业绩承诺期方案之独立财务顾问核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_6eca5404,20230728,announcement,002187.SZ 广百股份：关于发行股份及支付现金购买资产并募集配套资金暨关联交易调整业绩承诺期方案的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_5f147ed3,20230728,announcement,002387.SZ 维信诺：维信诺科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）(修订稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_f344944b,20230828,announcement,000881.SZ 关于发行股份及支付现金购买资产并募集配套资金暨关联交易报告书修订说明的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_8d2768e5,20230828,announcement,300326.SZ 关于向合营公司提供财务资助展期暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_ae78c238,20230828,announcement,000881.SZ 发行股份及支付现金购买资产并募集配套资金暨关联交易报告书 （草案）摘要,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_c3fa2c69,20230828,announcement,000881.SZ 发行股份及支付现金购买资产并募集配套资金暨关联交易报告书 （草案）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_533a9b7f,20230828,announcement,000881.SZ 关于发行股份及支付现金购买资产并募集配套资金暨关联交易事项的停牌前一个交易日前十大股东和前十大无限售条件流通股股东持股情况的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_7bf07ec9,20230828,announcement,000881.SZ 关于发行股份及支付现金购买资产并募集配套资金暨关联交易事项的一般风险提示暨公司股票复牌的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_15b0cca4,20230828,announcement,000890.SZ 关于控股子公司2023年新增日常关联交易预计的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_474eaa98,20230828,announcement,300667.SZ 关于发行股份、可转换债券及支付现金购买资产并募集配套资金暨关联交易业绩承诺相关应收账款回收承诺实现情况的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a7b1b533,20230828,announcement,000881.SZ 北京大成律师事务所关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易之法律意见书,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_ee72c912,20230828,announcement,600872.SH 中炬高新关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_838ad0ab,20230828,announcement,688602.SH 关联交易管理制度（2023年8月）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_e9dc2ae1,20230828,announcement,601702.SH 上海华峰铝业股份有限公司关于增加2023年度日常关联交易额度预计的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_ee544161,20230828,announcement,833394.BJ 中泰证券股份有限公司关于烟台民士达特种纸业股份有限公司全资子公司烟台民士达先进制造有限公司拟签署增资协议暨关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_444383f7,20230828,announcement,870726.BJ 海通证券股份有限公司关于广东鸿智智能科技股份有限公司新增预计2023年日常性关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a5561e93,20230828,announcement,002536.SZ 关于新增2023年度日常关联交易额度预计的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_cef6a726,20230828,announcement,301127.SZ 关于投资设立控股子公司暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b69fcf65,20230828,announcement,605289.SH 海通证券：关于罗曼股份为参股公司提供融资担保暨关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a7e6bde5,20230828,announcement,605289.SH 罗曼股份：关于为参股公司提供融资担保暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_d6ebecef,20230828,announcement,600749.SH 西藏旅游关于重大资产购买暨关联交易报告书（草案）修订说明的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_4c3ae244,20230828,announcement,600749.SH 北京国枫律师事务所关于西藏旅游股份有限公司重大资产购买暨关联交易的补充法律意见书之一,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_be94ddf7,20230828,announcement,600749.SH 西藏旅游重大资产购买暨关联交易报告书（草案）（修订稿),tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_25f821a5,20230828,announcement,600749.SH 华泰联合证券有限责任公司关于西藏旅游股份有限公司重大资产购买暨关联交易之独立财务顾问报告（修订稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_195b4c77,20230828,announcement,600749.SH 西藏旅游重大资产购买暨关联交易报告书（草案）摘要（修订稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_6ff6d751,20230828,announcement,600749.SH 中联资产评估集团有限公司关于对西藏旅游股份有限公司重大资产购买暨关联交易报告书（草案）的信息披露问询函相关问题回复的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_251c00c9,20230828,announcement,600749.SH 西藏旅游关于上海证券交易所《关于对西藏旅游股份有限公司重大资产购买暨关联交易报告书（草案）的信息披露问询函》的回复公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_1b4f3abc,20230828,announcement,600749.SH 华泰联合证券有限责任公司关于上海证券交易所《关于对西藏旅游股份有限公司重大资产购买暨关联交易报告书（草案）的信息披露问询函》回复之核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_5484ca54,20230828,announcement,600629.SH 华东建筑集团股份有限公司拟协议收购上海房屋质量检测站有限公司100%股权暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_4d6205af,20230828,announcement,600629.SH 申万宏源证券承销保荐有限责任公司、海通证券股份有限公司关于华东建筑集团股份有限公司拟协议收购上海房屋质量检测站有限公司100%股权暨关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_ef180386,20230828,announcement,603967.SH 中创物流股份有限公司关于调整2023年度日常关联交易预计的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_85ba5601,20230828,announcement,601061.SH 中信金属股份有限公司第二届董事会审计委员会关于关联交易的书面核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_31700fd2,20230928,announcement,000301.SZ 独立董事对全资子公司江苏盛虹石化产业集团有限公司收购股权暨关联交易的独立意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_085538a2,20230928,announcement,000301.SZ 独立董事对全资子公司江苏盛虹石化产业集团有限公司收购股权暨关联交易的事前认可意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_52e4a446,20230928,announcement,000301.SZ 关于全资子公司江苏盛虹石化产业集团有限公司收购股权暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_e28d9dcf,20230928,announcement,301013.SZ 关联交易管理制度,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_d349e5f0,20230928,announcement,301322.SZ 关于与专业投资机构共同投资设立产业基金暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_5e26f132,20230928,announcement,002552.SZ 中信证券股份有限公司关于宝鼎科技股份有限公司现金收购招远市河西金矿有限公司100%股权暨关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_12635de7,20230928,announcement,300294.SZ 独立董事关于公司转让贵州天安药业股份有限公司89.681%股权暨关联交易的独立意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_fe55d091,20230928,announcement,301125.SZ 关联交易决策制度（2023年9月）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_4509beb7,20230928,announcement,300049.SZ 关于受让参股公司部分股权并向其增资暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_3bba14c4,20230928,announcement,003019.SZ 关于收购鸿通科技股权暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_9c355458,20230928,announcement,002552.SZ 中信证券股份有限公司关于宝鼎科技股份有限公司公开挂牌出售资产暨关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_e1ce6ce2,20230928,announcement,300294.SZ 中信证券股份有限公司关于公司转让贵州天安药业股份有限公司89.681%股权暨关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_0a836051,20230928,announcement,301371.SZ 关联交易管理制度,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_eec5874f,20230928,announcement,688676.SH 关于公司日常关联交易预计的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_939b8f1b,20230928,announcement,300294.SZ 独立董事关于公司转让贵州天安药业股份有限公司89.681%股权暨关联交易的事前认可意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_82a9f717,20230928,announcement,300294.SZ 关于转让贵州天安药业股份有限公司89.681%股权暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_7da76fd0,20230928,announcement,002387.SZ 维信诺科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）摘要(修订稿）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_bc049152,20230928,announcement,300577.SZ 关于公司增加2023年度日常关联交易预计额度的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_7099fe5f,20230928,announcement,301322.SZ 兴业证券关于绿通科技与专业投资机构共同投资设立产业基金暨关联交易的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_8c9e6e00,20230928,announcement,300219.SZ 关于延长参股公司还款期限暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_39355625,20230928,announcement,688337.SH 国泰君安证券股份有限公司关于普源精电科技股份有限公司2023年度日常关联交易预计的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_e3ec0ad9,20230928,announcement,300567.SZ 武汉精测电子集团股份有限公司关于控股孙公司增资暨关联交易的进展公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a692c9e9,20230928,announcement,603324.SH 盛剑环境关于全资子公司增资扩股暨关联交易的进展公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_151293fc,20230928,announcement,603992.SH 独立董事关于新增2023年度日常关联交易预计额度的独立意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_c51d269d,20230928,announcement,603992.SH 关于新增2023年度日常关联交易预计额度的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_c80fbc3f,20230928,announcement,002387.SZ 安徽天禾律师事务所关于维信诺科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易之补充法律意见书（六）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_203308be,20230928,announcement,600132.SH 重庆啤酒股份有限公司关于收购北京首酿金麦贸易有限公司、金贝亚太（北京）餐饮有限公司100%股权的关联交易公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_d4479248,20230928,announcement,600073.SH 上海梅林关于增加2023年度日常关联交易预计额度的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_8aa56caa,20230928,announcement,600227.SH 贵州赤天化股份有限公司独立董事关于调整公司资产置换暨关联交易方案并修订相关协议的独立意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_1753095c,20230928,announcement,600132.SH 重庆啤酒股份有限公司独立董事关于关联交易事项的独立意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_005b11b5,20230928,announcement,600227.SH 贵州赤天化股份有限公司独立董事关于调整公司资产置换暨关联交易方案并修订相关协议的事前认可意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_55226a92,20230928,announcement,600227.SH 贵州赤天化股份有限公司关于回复《上海证券交易所关于对贵州赤天化股份有限公司资产置换暨关联交易事项的问询函》的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_d2f34c09,20230928,announcement,300894.SZ 关联交易决策制度（2023年9月）,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_aa98c5d2,20230928,announcement,300346.SZ 关于现金收购南大光电（淄博）有限公司27.1732%股权暨关联交易的进展公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b6bf1ea8,20230928,announcement,688247.SH 独立董事关于增加公司2023年度日常关联交易预计额度有关事项的事前认可意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_825d732b,20230928,announcement,688247.SH 海通证券股份有限公司关于上海宣泰医药科技股份有限公司增加2023年度日常关联交易预计额度事项的核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_4981ca8c,20230928,announcement,300707.SZ 国金证券股份有限公司关于无锡威唐工业技术股份有限公司拟对合营公司增资暨关联交易的专项核查意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_21a02623,20230928,announcement,300707.SZ 关于拟对合营公司增资暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_a85f6765,20230928,announcement,688247.SH 关于增加2023年度日常关联交易预计额度的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b26d8a54,20230928,announcement,002387.SZ 维信诺科技股份有限公司关于发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）修订情况的说明,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_cae0e60a,20230928,announcement,300716.SZ 关于向控股股东、实际控制人借款额度预计暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b9845601,20230928,announcement,301330.SZ 关于与专业投资机构合作投资设立生态创新基金暨关联交易的进展公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_32eb7270,20230928,announcement,600062.SH 华润双鹤关于收购贵州天安药业股份有限公司89.681%股权暨关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_7ec97d4c,20230928,announcement,600227.SH 贵州赤天化股份有限公司关于调整资产置换暨关联交易方案并修订相关协议的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_086437f7,20230928,announcement,600227.SH 贵州赤天化股份有限公司独立董事关于《上海证券交易所关于对贵州赤天化股份有限公司资产置换暨关联交易事项的问询函》相关问题的独立意见,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_79b2eee0,20230928,announcement,600610.SH 中毅达：关于收到上海证券交易所关于公司发行股份购买资产并募集配套资金暨关联交易申请文件的第二轮审核问询函的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
evt_anns2_b081c3c4,20230928,announcement,688337.SH 普源精电科技股份有限公司关于预计2023年度日常关联交易的公告,tushare_anns_d,,,active,0.7,anns_d:关联交易
